time,latitude,longitude,depth,mag,type,gap,net,id,place
2022-02-17T04:46:35.980Z,39.4225,-110.3111667,-1.63,2.1,md,196,uu,uu60482307,"15 km SSE of Sunnyside, Utah"
2022-02-17T04:40:07.519Z,36.8635,-97.78883333,7.14,1.3,ml,80,ok,ok2022difx,"7 km NW of Medford, Oklahoma"
2022-02-17T04:39:50.541Z,63.1312,-151.4676,8.8,1.6,ml,,ak,ak02227geuy9,"47 km SSE of Denali National Park, Alaska"
2022-02-17T04:39:15.695Z,-6.1872,127.6312,421.29,4.2,mb,74,us,us7000glki,Banda Sea
2022-02-17T04:29:55.920Z,-15.7724,-72.0396,127.95,4.1,mb,149,us,us7000glkg,"8 km ESE of Huambo, Peru"
2022-02-17T04:28:59.250Z,38.7431667,-111.4641667,4.81,1.49,md,337,uu,uu60482302,"27 km SW of Emery, Utah"
2022-02-17T04:28:20.226Z,61.8473,-147.4514,12.9,2.2,ml,,ak,ak02227gcfrq,"11 km ENE of Glacier View, Alaska"
2022-02-17T04:18:22.403Z,38.5175,-119.5044,9.3,1.4,ml,72.08,nn,nn00834011,Central California
2022-02-17T04:07:02.340Z,39.6141667,-122.017,12.63,1.68,md,83,nc,nc73693946,"14km S of Hamilton City, CA"
2022-02-17T04:06:15.140Z,35.6948333,-117.5175,8.87,1.13,ml,128,ci,ci40187840,"13km SW of Searles Valley, CA"
2022-02-17T04:03:55.266Z,-59.1841,-23.7987,6.9,5.6,mww,41,us,us7000glk2,South Sandwich Islands region
2022-02-17T03:52:29.430Z,38.8209991,-122.7661667,2.35,1.17,md,181,nc,nc73693936,"4km W of Cobb, CA"
2022-02-17T03:44:01.730Z,19.23399925,-155.388504,31.47999954,2.19,ml,144,hv,hv72919977,"10 km ENE of Pāhala, Hawaii"
2022-02-17T03:32:04.890Z,38.8274994,-122.7968369,2.47,0.98,md,58,nc,nc73693931,"6km W of Cobb, CA"
2022-02-17T03:29:08.160Z,17.96583333,-66.9205,15.5,1.65,md,196,pr,pr71335233,"1 km WSW of Guánica, Puerto Rico"
2022-02-17T03:20:38.030Z,17.93633333,-66.28516667,6.12,2.51,md,194,pr,pr71335228,"4 km SSE of Salinas, Puerto Rico"
2022-02-17T03:14:31.605Z,54.1041,-166.1232,30.2,1.7,ml,,ak,ak02227fo0qx,"22 km W of Akutan, Alaska"
2022-02-17T03:06:05.490Z,40.5042,-119.2156,8.4,1.3,ml,315.09,nn,nn00834048,"13 km SE of Empire, Nevada"
2022-02-17T02:59:32.190Z,19.18600082,-155.4858398,34.27999878,2.13,ml,70,hv,hv72919952,"2 km SSW of Pāhala, Hawaii"
2022-02-17T02:55:42.510Z,39.421,-110.3041667,-2.19,2.07,md,197,uu,uu60482297,"16 km SSE of Sunnyside, Utah"
2022-02-17T02:38:44.780Z,39.4236667,-110.3165,-1.47,1.55,md,193,uu,uu60482292,"15 km SSE of Sunnyside, Utah"
2022-02-17T02:14:57.740Z,38.78,-122.7236667,1.57,1.49,md,49,nc,nc73693891,"3km WNW of Anderson Springs, CA"
2022-02-17T02:02:57.240Z,62.4107,-150.6056,66.6,1.7,ml,,ak,ak02227f02rg,"12 km SE of Petersville, Alaska"
2022-02-17T01:56:33.370Z,39.16,-111.9805,12.16,1.61,md,94,uu,uu60482282,"12 km SW of Fayette, Utah"
2022-02-17T01:55:59.469Z,38.1638,-117.8409,8.9,1.4,ml,113.03,nn,nn00834009,"34 km SE of Mina, Nevada"
2022-02-17T01:48:48.303Z,38.9399,20.4903,10,4.3,mb,71,us,us7000gliz,"22 km WNW of Lefkáda, Greece"
2022-02-17T01:46:51.913Z,61.6847,-151.5512,72.2,2.8,ml,,ak,ak02227eo27l,"35 km SSW of Skwentna, Alaska"
2022-02-17T01:41:50.390Z,36.8636665,-121.5910034,4.35,1.42,md,95,nc,nc73693881,"5km WNW of San Juan Bautista, CA"
2022-02-17T01:39:32.650Z,34.4313333,-119.1261667,13.51,1.31,ml,55,ci,ci40187832,"10km NW of Santa Paula, CA"
2022-02-17T01:24:35.642Z,38.1736,-117.7851,7.6,1.3,ml,163.78,nn,nn00834006,"37 km SE of Mina, Nevada"
2022-02-17T01:23:05.040Z,18.00616667,-66.831,10.3,1.95,md,157,pr,pr71335223,"1 km NW of Indios, Puerto Rico"
2022-02-17T01:16:23.000Z,33.3606667,-116.7953333,15.63,1.09,ml,30,ci,ci40187824,"6km E of Palomar Observatory, CA"
2022-02-17T01:11:52.679Z,61.4549,-151.599,74.4,1.4,ml,,ak,ak02227egk8i,"44 km NW of Beluga, Alaska"
2022-02-17T01:08:50.180Z,36.6991653,-121.3826675,-0.38,1.55,md,112,nc,nc73693876,"12km SSW of Tres Pinos, CA"
2022-02-17T00:59:53.381Z,62.9474,-150.3511,88.7,1.8,ml,,ak,ak02227e5f1f,"54 km NNE of Petersville, Alaska"
2022-02-17T00:42:48.040Z,19.20983315,-155.4244995,32.27000046,2.3,ml,140,hv,hv72919882,"5 km E of Pāhala, Hawaii"
2022-02-17T00:22:56.443Z,38.2551,-118.3587,8.8,1.6,ml,117.24,nn,nn00833998,"26 km SW of Mina, Nevada"
2022-02-17T00:16:26.980Z,38.8095,-122.8253333,2.02,2.45,md,25,nc,nc73693851,"7km WNW of The Geysers, CA"
2022-02-17T00:15:25.800Z,18.8805,-67.2705,6.35,3.29,md,223,pr,pr71335208,"46 km NNW of San Antonio, Puerto Rico"
2022-02-17T00:12:42.810Z,19.16283333,-155.4873333,35.06,2.66,md,112,hv,hv72919847,"4 km SSW of Pāhala, Hawaii"
2022-02-17T00:08:53.220Z,39.4221667,-110.3166667,-1.32,1.68,md,194,uu,uu60482272,"15 km SSE of Sunnyside, Utah"
2022-02-16T23:59:26.137Z,-29.8109,-71.0952,83.64,4.1,mb,132,us,us7000glhm,"18 km NE of La Serena, Chile"
2022-02-16T23:39:04.440Z,19.17633247,-155.4696655,32.43999863,2.36999989,md,90,hv,hv72919822,"3 km SSE of Pāhala, Hawaii"
2022-02-16T23:34:05.193Z,61.4688,-140.6659,0,2.2,ml,,ak,ak0222645kvf,"120 km E of McCarthy, Alaska"
2022-02-16T23:31:29.400Z,17.954,-66.8715,15.29,2.38,md,206,pr,pr71335198,"3 km SE of Maria Antonia, Puerto Rico"
2022-02-16T23:09:35.360Z,39.4181667,-110.304,-2.54,1.42,ml,198,uu,uu60482262,"16 km SSE of Sunnyside, Utah"
2022-02-16T23:06:54.357Z,63.2033,-150.523,116.6,1.8,ml,,ak,ak022263zovk,"70 km ESE of Denali National Park, Alaska"
2022-02-16T23:02:47.900Z,35.6986667,-121.1255,6.6,3.3,ml,105,nc,nc73693841,"8km NE of San Simeon, CA"
2022-02-16T22:54:53.860Z,17.97816667,-66.9955,13.47,2.32,md,169,pr,pr71335193,"5 km E of La Parguera, Puerto Rico"
2022-02-16T22:21:10.130Z,65.1648,-153.3064,12.9,1.4,ml,,ak,ak022263hd9q,"57 km W of Tanana, Alaska"
2022-02-16T22:14:19.440Z,33.816,-117.6295,5.1,1.01,ml,104,ci,ci40187728,"8km SW of Corona, CA"
2022-02-16T21:56:28.870Z,38.8415,-122.8393333,2.15,1.5,md,28,nc,nc73693831,"10km NW of The Geysers, CA"
2022-02-16T21:49:29.425Z,63.3218,-152.7505,8.2,1.3,ml,,ak,ak0222631yb4,"56 km WSW of Denali National Park, Alaska"
2022-02-16T21:42:32.073Z,7.6107,-37.7643,10,5,mb,83,us,us7000glga,central Mid-Atlantic Ridge
2022-02-16T21:21:14.687Z,38.9772,20.5501,27.13,4.2,mb,70,us,us7000glg3,"17 km W of Préveza, Greece"
2022-02-16T21:13:52.990Z,39.4226667,-110.3035,-2.4,1.65,md,197,uu,uu60482242,"16 km SSE of Sunnyside, Utah"
2022-02-16T21:13:29.630Z,19.18516731,-155.4954987,31.06999969,1.97000003,md,86,hv,hv72919702,"2 km SW of Pāhala, Hawaii"
2022-02-16T20:49:17.898Z,62.9914,-150.9171,121.3,2.3,ml,,ak,ak022262gir2,"55 km N of Petersville, Alaska"
2022-02-16T20:37:35.930Z,33.8763333,-117.4955,-0.43,1.54,ml,53,ci,ci40187672,"2km E of Home Gardens, CA"
2022-02-16T20:28:44.570Z,19.324,-155.1708333,2.98,1.17,md,97,hv,hv72919647,"14 km SSE of Volcano, Hawaii"
2022-02-16T20:28:44.460Z,19.32266667,-155.1711667,2.2,1.03,md,99,hv,hv72919642,"14 km SSE of Volcano, Hawaii"
2022-02-16T20:21:41.100Z,39.4191667,-110.3036667,-2.46,1.57,ml,198,uu,uu60482217,"16 km SSE of Sunnyside, Utah"
2022-02-16T20:21:06.696Z,-23.7868,179.9997,535,6.8,mww,18,us,us7000glex,south of the Fiji Islands
2022-02-16T20:06:36.970Z,35.937,-120.486,4.85,1.07,md,57,nc,nc73693791,"6km NW of Parkfield, CA"
2022-02-16T20:01:07.410Z,19.1863327,-155.4038391,30.43000031,2.02999997,md,181,hv,hv72919612,"8 km ESE of Pāhala, Hawaii"
2022-02-16T19:35:33.190Z,36.7164993,-121.3594971,2.41,2.36,md,113,nc,nc73693786,"9km SSW of Tres Pinos, CA"
2022-02-16T19:32:54.990Z,37.9843333,-122.4515,0,1.41,md,92,nc,nc73693776,"7km ESE of Santa Venetia, CA"
2022-02-16T19:26:31.570Z,39.4203333,-110.2993333,-2.83,1.77,ml,183,uu,uu60482212,"16 km SSE of Sunnyside, Utah"
2022-02-16T19:22:06.890Z,43.00933333,-123.1811667,-0.57,1.21,ml,189,uw,uw61817276,"4 km N of Days Creek, Oregon"
2022-02-16T19:18:15.583Z,61.3641,-149.8488,31.4,1.7,ml,,ak,ak022261ofsa,"6 km E of Point MacKenzie, Alaska"
2022-02-16T19:17:25.040Z,33.43,-117.6585,13.95,1.16,ml,218,ci,ci40187592,"4km W of San Clemente, CA"
2022-02-16T19:16:24.357Z,8.1184,91.9404,10,4.7,mb,133,us,us7000gleq,"Nicobar Islands, India region"
2022-02-16T19:14:13.830Z,19.26433372,-155.4799957,0.200000003,1.87,ml,85,hv,hv72919562,"6 km N of Pāhala, Hawaii"
2022-02-16T18:48:37.220Z,39.424,-110.3105,-1.68,2.05,ml,180,uu,uu60482207,"15 km SSE of Sunnyside, Utah"
2022-02-16T18:46:16.990Z,17.994,-66.76333333,14.17,2.18,md,196,pr,pr71335188,"2 km SSE of Magas Arriba, Puerto Rico"
2022-02-16T18:39:42.151Z,31.72795182,-104.3434027,6.388647461,2,ml,61,tx,tx2022dhmc,"49 km S of Whites City, New Mexico"
2022-02-16T18:19:01.510Z,33.7156667,-116.8216667,16.88,1.2,ml,162,ci,ci37392956,"8km ESE of Valle Vista, CA"
2022-02-16T18:18:53.530Z,33.7195,-116.824,16.67,1.27,ml,70,ci,ci40187552,"7km ESE of Valle Vista, CA"
2022-02-16T18:09:36.183Z,26.9394,126.527,10,4.1,mb,124,us,us7000gleb,"140 km NW of Naha, Japan"
2022-02-16T18:06:20.350Z,19.217,-155.4185,37.76,1.55,md,144,hv,hv72919487,"Island of Hawaii, Hawaii"
2022-02-16T17:38:27.697Z,38.964,20.5491,10,4.3,mb,91,us,us7000gld4,"17 km W of Préveza, Greece"
2022-02-16T17:28:07.350Z,19.362,-155.4745,8.57,3.01,ml,64,hv,hv72919467,"17 km N of Pāhala, Hawaii"
2022-02-16T17:26:29.170Z,39.4193333,-110.3066667,-1.94,1.85,md,197,uu,uu60482192,"16 km SSE of Sunnyside, Utah"
2022-02-16T17:26:13.487Z,61.4431,-149.7009,30,1.5,ml,,ak,ak022260ja5g,"2 km SE of Knik, Alaska"
2022-02-16T17:19:55.110Z,34.4205,-119.1318333,14.4,1.53,ml,99,ci,ci40187496,"10km NW of Santa Paula, CA"
2022-02-16T17:18:21.670Z,34.4116667,-119.1371667,16.1,2.74,ml,41,ci,ci40187488,"10km NW of Santa Paula, CA"
2022-02-16T17:02:07.572Z,61.9561,-147.5765,34.3,1.3,ml,,ak,ak022260e4ih,"17 km NNE of Glacier View, Alaska"
2022-02-16T16:47:50.570Z,36.3885,-120.9683333,7.59,2.01,md,100,nc,nc73693721,"22km SE of Pinnacles, CA"
2022-02-16T16:43:04.390Z,35.7038333,-121.1508333,6.27,1.98,md,154,nc,nc73693716,"8km NNE of San Simeon, CA"
2022-02-16T16:28:52.232Z,62.1864,-151.2478,59.7,2.3,ml,,ak,ak02225zycxk,"23 km NNE of Skwentna, Alaska"
2022-02-16T16:11:16.517Z,60.3106,-152.7258,6.4,1.2,ml,,ak,ak02225zuimz,"65 km WNW of Ninilchik, Alaska"
2022-02-16T16:02:43.790Z,35.3205,-117.7838333,5.98,1.61,ml,49,ci,ci40187456,"15km WSW of Johannesburg, CA"
2022-02-16T15:57:45.850Z,37.7323333,-122.1195,6.22,1.82,md,34,nc,nc73693686,"3km ENE of San Leandro, CA"
2022-02-16T15:55:12.670Z,34.4221667,-119.1251667,14.72,1.43,ml,145,ci,ci40187440,"10km NW of Santa Paula, CA"
2022-02-16T15:53:45.030Z,36.8466667,-121.5518333,6.97,1.41,md,72,nc,nc73693681,"1km W of San Juan Bautista, CA"
2022-02-16T15:52:26.518Z,60.4776,-151.7996,62.5,2.2,ml,,ak,ak02225zi0kd,"28 km WNW of Kalifornsky, Alaska"
2022-02-16T15:43:46.960Z,34.4213333,-119.133,15.74,1.68,ml,53,ci,ci40187424,"10km NW of Santa Paula, CA"
2022-02-16T15:39:48.960Z,17.97133333,-66.95633333,9.78,2.25,md,182,pr,pr71335183,"4 km WSW of Fuig, Puerto Rico"
2022-02-16T15:30:00.700Z,38.818,-122.8235,2.43,1.02,md,47,nc,nc73693671,"7km NW of The Geysers, CA"
2022-02-16T15:24:31.610Z,63.1099,-151.1326,1,1.6,ml,,ak,ak02225zc0wp,"56 km SSE of Denali National Park, Alaska"
2022-02-16T15:21:05.940Z,19.22500038,-155.3569946,32.34999847,2.25,ml,159,hv,hv72919402,"13 km E of Pāhala, Hawaii"
2022-02-16T15:02:06.310Z,19.19283295,-155.4873352,30.95000076,2.06999993,md,73,hv,hv72919387,"Island of Hawaii, Hawaii"
2022-02-16T14:57:28.810Z,32.546,-115.6233333,10.6,2.23,ml,138,ci,ci40187408,"5km SW of Progreso, B.C., MX"
2022-02-16T14:55:23.140Z,19.20733261,-155.3666687,29.61000061,2.12,ml,162,hv,hv72919377,"11 km E of Pāhala, Hawaii"
2022-02-16T14:50:43.480Z,17.97566667,-67.00483333,10.2,2.84,md,169,pr,pr71335178,"4 km E of La Parguera, Puerto Rico"
2022-02-16T14:45:12.280Z,36.8461667,-121.5503333,6.69,1.66,md,42,nc,nc73693646,"1km W of San Juan Bautista, CA"
2022-02-16T14:35:24.650Z,38.8441667,-122.8783333,2.84,1.15,md,53,nc,nc73693641,"13km ENE of Cloverdale, CA"
2022-02-16T14:30:35.460Z,19.18416595,-155.4804993,32.34999847,2.11,ml,75,hv,hv72919347,"2 km S of Pāhala, Hawaii"
2022-02-16T14:29:46.622Z,38.1867,-117.8554,11.1,1.3,ml,114.94,nn,nn00833957,"31 km SE of Mina, Nevada"
2022-02-16T14:26:45.910Z,44.288,-115.0045,5.35,1.63,ml,88,mb,mb80538539,"9 km NW of Stanley, Idaho"
2022-02-16T14:21:25.120Z,37.7313333,-122.1248333,6,2.91,md,29,nc,nc73693631,"3km ENE of San Leandro, CA"
2022-02-16T14:06:35.620Z,36.7316667,-121.3361667,9.12,1.41,md,79,nc,nc73693621,"7km SSW of Tres Pinos, CA"
2022-02-16T14:05:15.640Z,18.86,-155.2175,9.82,2.8,ml,261,hv,hv72919312,"44 km ESE of Naalehu, Hawaii"
2022-02-16T14:05:11.670Z,19.18533333,-155.4635,37.53,2.16,ml,105,hv,hv72919307,"2 km SE of Pāhala, Hawaii"
2022-02-16T13:52:21.230Z,47.93516667,-122.0533333,23.64,1.16,ml,72,uw,uw61817176,"3 km WSW of Three Lakes, Washington"
2022-02-16T13:19:11.260Z,35.9226667,-117.7213333,5.01,1.29,ml,54,ci,ci40187368,"17km E of Little Lake, CA"
2022-02-16T13:05:43.745Z,62.8782,-151.0034,110.8,1.7,ml,,ak,ak02225y1410,"44 km NNW of Petersville, Alaska"
2022-02-16T12:56:48.210Z,38.6591667,-122.8701667,7.23,1.48,md,53,nc,nc73693611,"5km N of Healdsburg, CA"
2022-02-16T12:51:35.810Z,61.6445,-149.6834,34.2,1.5,ml,,ak,ak02225xpir1,"4 km WNW of Meadow Lakes, Alaska"
2022-02-16T12:47:15.269Z,56.1177,-149.8148,10,4,mb,191,us,us7000glbq,"224 km SE of Chiniak, Alaska"
2022-02-16T12:46:07.440Z,35.7026667,-121.1485,6.32,2.94,md,145,nc,nc73693601,"8km NNE of San Simeon, CA"
2022-02-16T12:32:35.030Z,17.97683333,-66.95483333,8.57,2.89,md,164,pr,pr71335168,"4 km WSW of Fuig, Puerto Rico"
2022-02-16T12:32:15.460Z,-26.4635,27.2843,5,4.2,mb,178,us,us7000glbl,"16 km SW of Carletonville, South Africa"
2022-02-16T12:30:13.300Z,36.8448333,-121.564,7.91,1.41,md,60,nc,nc73693596,"2km W of San Juan Bautista, CA"
2022-02-16T12:27:24.670Z,19.24900055,-155.4303284,31.63999939,1.96000004,md,116,hv,hv72919247,"7 km NE of Pāhala, Hawaii"
2022-02-16T12:23:54.240Z,17.8245,-66.82883333,9.72,2.52,md,228,pr,pr71335158,"18 km SSE of Maria Antonia, Puerto Rico"
2022-02-16T12:14:59.180Z,39.579,-123.237,6.78,1.86,md,72,nc,nc73693586,"20km NE of Brooktrails, CA"
2022-02-16T12:10:59.580Z,36.8451667,-121.5535,7,3.09,ml,23,nc,nc73693581,"1km W of San Juan Bautista, CA"
2022-02-16T11:50:41.180Z,17.97316667,-66.85383333,17.04,2.53,md,164,pr,pr71335143,"3 km E of Maria Antonia, Puerto Rico"
2022-02-16T11:48:47.499Z,54.9191,-156.9071,36.6,3,ml,,ak,ak02225x3omg,"179 km SE of Perryville, Alaska"
2022-02-16T11:42:54.310Z,33.1598333,-115.9295,7.45,1.3,ml,70,ci,ci40187344,"16km S of Salton City, CA"
2022-02-16T11:42:11.372Z,63.1776,-144.6598,5.7,1.3,ml,,ak,ak02225x23t9,"49 km E of Paxson, Alaska"
2022-02-16T11:41:07.360Z,19.20883333,-155.3846667,33.14,1.48,md,170,hv,hv72919227,"9 km E of Pāhala, Hawaii"
2022-02-16T11:40:33.359Z,38.1662,-117.8907,8,1,ml,132.42,nn,nn00833955,"31 km SE of Mina, Nevada"
2022-02-16T11:34:18.140Z,36.84983333,-97.77966667,6.18,1.68,ml,78,ok,ok2022dgyb,"6 km NW of Medford, Oklahoma"
2022-02-16T11:25:54.956Z,38.1778,-117.784,8.1,1.1,ml,118.72,nn,nn00833954,"36 km SE of Mina, Nevada"
2022-02-16T11:19:53.576Z,61.1291,-147.441,25.7,1.5,ml,,ak,ak02225wx9lo,"50 km NW of Tatitlek, Alaska"
2022-02-16T11:19:31.079Z,36.85716667,-97.784,7.19,1.96,ml,64,ok,ok2022dgxo,"7 km NW of Medford, Oklahoma"
2022-02-16T11:14:54.232Z,61.5681,-149.7492,34,1.5,ml,,ak,ak02225ww72n,"7 km SSE of Houston, Alaska"
2022-02-16T11:03:58.280Z,39.421,-110.3003333,-3.29,2.13,md,183,uu,uu60482182,"16 km SSE of Sunnyside, Utah"
2022-02-16T10:54:51.170Z,18.009,-66.5955,15.65,2.34,md,215,pr,pr71335138,"3 km E of Ponce, Puerto Rico"
2022-02-16T10:52:48.871Z,59.8144,-152.4368,80.2,1.6,ml,,ak,ak02225wiw9o,"34 km W of Anchor Point, Alaska"
2022-02-16T10:43:10.910Z,34.064,-117.2736667,11.64,1.1,ml,43,ci,ci40187336,"2km NNW of Loma Linda, CA"
2022-02-16T10:36:48.600Z,40.3516667,-124.3243333,28.29,2.53,md,182,nc,nc71127199,"4km NW of Petrolia, CA"
2022-02-16T10:03:31.350Z,38.542,-119.5341667,3.9,2.2,md,95,nc,nc73693561,"6km WNW of Walker, CA"
2022-02-16T09:56:07.145Z,12.5456,-86.8818,171.26,4.6,mb,129,us,us7000glaw,"3 km NW of Telica, Nicaragua"
2022-02-16T09:51:07.214Z,62.5621,-151.3347,77.5,1.7,ml,,ak,ak02225vx5qs,"30 km WNW of Petersville, Alaska"
2022-02-16T09:47:36.300Z,35.2093333,-119.4085,22.54,1.25,ml,115,ci,ci40187328,"9km NNE of Taft, CA"
2022-02-16T09:33:01.600Z,17.93633333,-66.84716667,10.76,3.05,md,194,pr,pr71335133,"6 km SE of Maria Antonia, Puerto Rico"
2022-02-16T09:28:43.934Z,-20.7628,-175.4129,10,5,mb,100,us,us7000glap,"47 km NNW of Nuku‘alofa, Tonga"
2022-02-16T09:09:34.784Z,38.1866,-117.8821,9.5,1.6,ml,107.39,nn,nn00833947,"30 km SE of Mina, Nevada"
2022-02-16T09:00:46.030Z,38.8093333,-122.8258333,1.96,1.69,md,43,nc,nc73693541,"7km WNW of The Geysers, CA"
2022-02-16T08:59:00.440Z,61.7464,-149.7334,43.2,1.1,ml,,ak,ak02225vdfbw,"13 km NNE of Houston, Alaska"
2022-02-16T08:57:41.796Z,38.1608,-118.2389,9,1.3,ml,175.22,nn,nn00833945,"27 km SSW of Mina, Nevada"
2022-02-16T08:56:40.580Z,38.1697,-117.8883,10.2,1.3,ml,110.69,nn,nn00833944,"31 km SE of Mina, Nevada"
2022-02-16T08:46:08.317Z,63.097,-150.5271,29.2,1.5,ml,,ak,ak02225vanmn,"68 km N of Petersville, Alaska"
2022-02-16T08:36:00.756Z,63.5786,-149.6354,29.9,1.7,ml,,ak,ak02225v8epb,"39 km WSW of Denali Park, Alaska"
2022-02-16T08:30:44.887Z,37.1825,-116.003,2.9,1.1,ml,162.39,nn,nn00833990,"56 km SSW of Rachel, Nevada"
2022-02-16T08:24:43.729Z,63.0383,-150.7558,105.2,1.7,ml,,ak,ak02225v60lw,Central Alaska
2022-02-16T08:23:42.720Z,37.2933333,-121.6683333,1.5,1.29,md,43,nc,nc73693521,"15km E of Seven Trees, CA"
2022-02-16T08:19:02.035Z,60.5603,-149.2155,21.9,1.4,ml,,ak,ak02225v4ut7,"11 km NE of Moose Pass, Alaska"
2022-02-16T08:18:30.200Z,37.8981667,-121.9746667,12.01,1.18,md,71,nc,nc73693511,"6km SW of Clayton, CA"
2022-02-16T08:11:50.100Z,19.05750084,-155.3151703,-0.349999994,2.42,ml,235,hv,hv72919082,"23 km SE of Pāhala, Hawaii"
2022-02-16T08:06:08.887Z,31.68921886,-104.2865436,8.39387207,2.1,ml,64,tx,tx2022dgre,"54 km S of Whites City, New Mexico"
2022-02-16T07:56:33.369Z,14.0603,-91.3829,67.2,4.1,mb,152,us,us7000gla3,"17 km SSW of Nueva Concepción, Guatemala"
2022-02-16T07:55:08.600Z,38.1839,-117.7814,6.7,1.5,ml,119.77,nn,nn00833942,"36 km SE of Mina, Nevada"
2022-02-16T07:51:53.810Z,38.8330002,-122.817337,1.61,1.19,md,56,nc,nc73693506,"8km NW of The Geysers, CA"
2022-02-16T07:51:25.560Z,19.47800064,-155.4196625,-1.970000029,1.88999999,md,133,hv,hv72919072,"19 km WNW of Volcano, Hawaii"
2022-02-16T07:50:16.194Z,14.1983,-91.2625,86.25,4.5,mb,149,us,us7000gla0,"4 km E of Nueva Concepción, Guatemala"
2022-02-16T07:27:55.870Z,35.6905,-117.526,7.44,1.15,ml,88,ci,ci40187304,"14km SW of Searles Valley, CA"
2022-02-16T07:13:59.550Z,33.6241667,-116.6805,13.35,1.14,ml,48,ci,ci40187272,"8km N of Anza, CA"
2022-02-16T07:12:25.850Z,14.1934,-91.2969,83.61,6.2,mww,44,us,us7000gl8w,"0 km SSE of Nueva Concepción, Guatemala"
2022-02-16T07:10:16.445Z,-25.2057,-176.4604,10,4.9,mb,119,us,us7000gl8y,south of the Fiji Islands
2022-02-16T07:10:02.510Z,33.9513333,-116.6853333,9.17,1.24,ml,28,ci,ci40187264,"10km ENE of Cabazon, CA"
2022-02-16T07:02:30.466Z,60.9657,-150.5027,15.9,1.4,ml,,ak,ak02225ufu86,"11 km ENE of Point Possession, Alaska"
2022-02-16T06:48:30.080Z,35.524,-117.4378333,6.63,1.67,ml,72,ci,ci40187240,"24km ESE of Ridgecrest, CA"
2022-02-16T06:47:20.170Z,17.98766667,-66.90483333,13.73,1.83,md,200,pr,pr71335103,"1 km E of Fuig, Puerto Rico"
2022-02-16T06:44:09.266Z,56.2465,-158.0098,65.4,3.3,ml,,ak,ak02225u3d3c,"24 km ESE of Chignik, Alaska"
2022-02-16T06:41:57.240Z,19.20716667,-155.3948333,31.98,2.75,ml,157,hv,hv72919032,"8 km E of Pāhala, Hawaii"
2022-02-16T06:34:32.872Z,44.393,-71.169,3,1.9,ml,86,us,us7000gll0,"0 km NNE of Gorham, New Hampshire"
2022-02-16T06:31:05.156Z,38.1834,-117.8826,10.1,1,ml,142.14,nn,nn00833930,"30 km SE of Mina, Nevada"
2022-02-16T06:08:04.986Z,-19.2367,-70.1188,53.8,4.1,mb,155,us,us7000gl8e,"86 km SSE of Arica, Chile"
2022-02-16T05:58:48.310Z,35.975,-98.14283333,6.18,1.74,ml,64,ok,ok2022dgmz,"2 km WNW of Loyal, Oklahoma"
2022-02-16T05:55:43.821Z,62.7002,-150.3794,66.7,1.5,ml,,ak,ak02225tkcv7,Central Alaska
2022-02-16T05:45:15.035Z,62.6819,-148.8735,22.6,1.6,ml,,ak,ak02225ti5m7,"68 km ENE of Chase, Alaska"
2022-02-16T05:42:55.198Z,61.0385,-152.3104,97.8,1.3,ml,,ak,ak02225thlkf,"63 km W of Tyonek, Alaska"
2022-02-16T05:39:36.688Z,-58.3795,-25.63,35.33,5.5,mww,23,us,us7000gl7s,South Sandwich Islands region
2022-02-16T05:34:23.714Z,64.8605,-149.1105,17.8,1.1,ml,,ak,ak02225tfter,"28 km N of Four Mile Road, Alaska"
2022-02-16T05:20:45.398Z,61.184,-147.7993,27.6,1.6,ml,,ak,ak02225tcv1y,"66 km NE of Whittier, Alaska"
2022-02-16T05:14:05.810Z,38.8068352,-122.8271637,2.34,0.99,md,68,nc,nc73693466,"7km WNW of The Geysers, CA"
2022-02-16T05:05:38.460Z,35.13733333,-95.5545,7,1.56,ml,93,ok,ok2022dglf,"10 km ESE of Canadian, Oklahoma"
2022-02-16T04:56:37.659Z,60.8272,-149.8915,34.4,1.4,ml,,ak,ak02225sz4mt,"16 km SW of Hope, Alaska"
2022-02-16T04:39:25.200Z,18.7945,-68.631,100,3.7,md,175,pr,pr2022047000,"16 km NNE of Otra Banda, Dominican Republic"
2022-02-16T04:39:23.349Z,59.4464,-152.582,82.5,1.9,ml,,ak,ak02225svgde,"38 km WNW of Nanwalek, Alaska"
2022-02-16T04:33:40.460Z,36.801,-89.3523333,7.75,2.15,md,77,nm,nm60381751,southeastern Missouri
2022-02-16T04:32:38.295Z,32.3365,-16.9084,10.63,4.9,mb,67,us,us7000gl7h,"34 km S of São Martinho, Portugal"
2022-02-16T04:23:17.383Z,51.9866,178.2138,10,2.6,ml,314,us,us7000glej,"Rat Islands, Aleutian Islands, Alaska"
2022-02-16T04:11:38.940Z,35.3195,-117.9543333,8.78,1.36,ml,54,ci,ci40187216,"22km N of California City, CA"
2022-02-16T03:55:08.790Z,39.4211667,-110.3023333,-2.89,2.07,md,199,uu,uu60482157,"16 km SSE of Sunnyside, Utah"
2022-02-16T03:45:00.980Z,38.8246651,-122.8103333,2.29,0.99,md,65,nc,nc73693461,"7km NW of The Geysers, CA"
2022-02-16T03:37:32.740Z,61.4726,-147.3278,34.2,1.6,ml,,ak,ak02225s9m0u,"41 km SSE of Glacier View, Alaska"
2022-02-16T03:26:14.148Z,65.1466,-148.5659,3.1,1.2,ml,,ak,ak02225s77qp,"36 km E of Minto, Alaska"
